,,,,,,,,
Item OCLC Number,Title,Author Name,LHR Item Call Number,Conspectus Subject,Publisher Name,Publication Date,Circulation Activity Count,URL
1465612141,World English 2 :real people - real places - real language /,"Johannsen, Kristin L.; Chase, Rebecca Tarver.; National Geographic Society (U.S.)",428.24 Jo65W 2010, English Language - Modern,"Heinle Cengage Learning,",2010,0,https://libswu.on.worldcat.org/oclc/1465612141
1465612279,Longman English grammar practice :for intermediate students /,"Alexander, L. G.",428 Al376L, English Language - Modern,"Longman,",1991,0,https://libswu.on.worldcat.org/oclc/1465612279
1465612279,Longman English grammar practice :for intermediate students /,"Alexander, L. G.",428 Al376L  c.2, English Language - Modern,"Longman,",1991,0,https://libswu.on.worldcat.org/oclc/1465612279
1465612291,TOEFL strategies /,"Hinkel, Eli.",428.24076 Hi663T, English Language - Modern,"Barron's Education Series,",1994,0,https://libswu.on.worldcat.org/oclc/1465612291
1465612406,English for guides : EN 323 =ภาษาอังกฤษสำหรับมัคคุเทศก์ /,Nan Chareanpunsirikul.,428.3 Na175E 2011, English Language - Modern,"Ramkhamhaeng University,",2011,0,https://libswu.on.worldcat.org/oclc/1465612406
1465612498,English vocabulary in use :elementary /,"McCarthy, Michael.; O'Dell, Felicity.",428.2076 Ma123E 2011, English Language - Modern,"Cambridge University Press,",2011,0,https://libswu.on.worldcat.org/oclc/1465612498
1465612859,"How to pass TOEFL & Michigan Tests, TOEFL 1979 /",Charun Mongkanna.; Chamlong Thongdee.Sakoolrat Thongdee.,428 Ch486H  c.2, English Language - Modern,"Prasarnmitr,",1979,0,https://libswu.on.worldcat.org/oclc/1465612859
1465613088,Writing in English /,"Pincas, Anita.; Hadfield, Gillian.Hadfield, Charles.",421 Pi647W, English Language - Modern,"Macmillan,",1988,0,https://libswu.on.worldcat.org/oclc/1465613088
1465613168,Realistic English drills 3 /,"Abbs, Brain.; Cook, Vivian.Underwood, Mary.",425 Ab134R  v.3, English Language - Modern,"Oxford University Press,",1978,0,https://libswu.on.worldcat.org/oclc/1465613168
1465613533,Reading skill development /,Suranee Kaewklom.,428.43 Su961R, English Language - Modern,"Department of Foreign Languages, Rajabhat Institute Ubonrathani,",1999,0,https://libswu.on.worldcat.org/oclc/1465613533
1465613727,Practical English structure :a textbook for EG.211 (English structure 1) /,Rabieb Na Kalasin.; Kanitta Utawanit.Yura Iemchuen.,425 Ra116P, English Language - Modern,"Thammasat University Press,",1988,0,https://libswu.on.worldcat.org/oclc/1465613727
1465613727,Practical English structure :a textbook for EG.211 (English structure 1) /,Rabieb Na Kalasin.; Kanitta Utawanit.Yura Iemchuen.,425 Ra116P  c.2, English Language - Modern,"Thammasat University Press,",1988,0,https://libswu.on.worldcat.org/oclc/1465613727
1465614372,"Sing a sweet song :grade 1, level 4.","Aoki, Elaine Mei.",372.4 Si617, English Language - Modern,"Macmillan/McGraw-Hill School .,",1993,0,https://libswu.on.worldcat.org/oclc/1465614372
1465614828,The effects of interactive reading model on enhancing EFL students' reading abilty /,Anamai Damnet.,428.4 An533E, English Language - Modern,"Department of Linguistics, Faculty of Humanities, Srinakharinwirot University,",1997,0,https://libswu.on.worldcat.org/oclc/1465614828
1465614833,Business talk (Thailand) /,"Liesenborghs, Robert.",428.2408865 Li719B, English Language - Modern,"Scien, Engineering & Education,",1992,0,https://libswu.on.worldcat.org/oclc/1465614833
1465614833,Business talk (Thailand) /,"Liesenborghs, Robert.",428.2408865 Li719B  c.2, English Language - Modern,"Scien, Engineering & Education,",1992,0,https://libswu.on.worldcat.org/oclc/1465614833
1465614850,Get your tenses straight /,"Curtin, John B.",428.2 Cu978G, English Language - Modern,"Macmillan,",1994,0,https://libswu.on.worldcat.org/oclc/1465614850
1465614856,Introduction to the English language :system and structure /,Praromrat Jotikasthira.,425 Pr899I, English Language - Modern,"Chulalongkorn University,",1999,0,https://libswu.on.worldcat.org/oclc/1465614856
1465615124,"World English 1 :real people, real places, real language /","Milner, Martin.",428 Mi642W, English Language - Modern,"Heinle Cengage Learning,",2009,0,https://libswu.on.worldcat.org/oclc/1465615124
1465615136,Multiple reading skills /,"Boning, Richard.",428.4076 Bo715M, English Language - Modern,"McGraw-Hill,",1995,0,https://libswu.on.worldcat.org/oclc/1465615136
1465615561,English idioms and how to use them /,"Nandy, Milon.",428.2 Na176E, English Language - Modern,"Composite Study Aid,",1994,0,https://libswu.on.worldcat.org/oclc/1465615561
1465615738,Collins Cobuild English dictionary /,Cobuild.University of Birmingham.,423.1 Co712, English Language - Modern,"HarperCollins,",1995,0,https://libswu.on.worldcat.org/oclc/1465615738
1465615828,"Professional English :communication skills for professionals working in business, industry and international organisations /","Ellis, Mark.; O'Driscoll, Nina.Pibeam, Adrian.",428.308865 El47P, English Language - Modern,"Longman,",1992,0,https://libswu.on.worldcat.org/oclc/1465615828
1465616709,Rogue trader /,"Fearn, Susan.; Leeson, Nick.",428.64 Fe288R, English Language - Modern,"Penguin Readers,",2000,0,https://libswu.on.worldcat.org/oclc/1465616709
1465616768,English for everyone.,"Boobyer, Victoria.Booth, Thomas.Burrow, Trish.",428.202465 En58 2017, English Language - Modern,"Dorling Kindersley,",2017,0,https://libswu.on.worldcat.org/oclc/1465616768
1465617033,The use of a modified functional dialogue model in developing speaking skill /,Amnat Pukkate.,428.43 Am522U, English Language - Modern,N/A,2002,0,https://libswu.on.worldcat.org/oclc/1465617033
1465617191,The new international Webster's pocket thesaurus of the English language.,N/A,423.1 Ne532(6) 2009, English Language - Modern,"Trident Press International,",2009,0,https://libswu.on.worldcat.org/oclc/1465617191
1465617437,English for secretaries and administrative personnel :students' book /,"Toselli, Marisela.; Millan, Ana Maria.",428.008865 To714E, English Language - Modern,"McGraw Hill,",2008,0,https://libswu.on.worldcat.org/oclc/1465617437
1465617672,Barron's TOEIC:test of English for international communication /,"Lougheed, Lin.",428.0076 Lo877B45 2010, English Language - Modern,"Barron's Educational Series,",2010,0,https://libswu.on.worldcat.org/oclc/1465617672
1465617672,Barron's TOEIC:test of English for international communication /,"Lougheed, Lin.",CD 1850, English Language - Modern,"Barron's Educational Series,",2010,0,https://libswu.on.worldcat.org/oclc/1465617672
1465617845,English through pictures /,"Kay, Christian.; Simmonds, Frances.",428.24 Ka23E, English Language - Modern,"Collin,",1988,0,https://libswu.on.worldcat.org/oclc/1465617845
1465618101,Reading /,"Underwood, Mary.",428.43076 Un56R, English Language - Modern,"Oxford University Press,",1992,0,https://libswu.on.worldcat.org/oclc/1465618101
1465618467,Painless reading comprehension /,"Jones, Darolyn.",428.43 Jo76P 2012, English Language - Modern,"Barron's,",2012,0,https://libswu.on.worldcat.org/oclc/1465618467
1465618487,Writers at work :the short composition /,"Strauch, Ann O.",428.44 St912W, English Language - Modern,"Cambridge University Press,",2008,0,https://libswu.on.worldcat.org/oclc/1465618487
1465619321,Cambridge learner's dictionary.,N/A,423 Ca178(4) 2008, English Language - Modern,"Cambridge University Press,",2008,0,https://libswu.on.worldcat.org/oclc/1465619321
1465619385,Teaching techniques for communicative English /,"Revell, Jane.",428.2 Re451T, English Language - Modern,"Macmillan Press,",1995,0,https://libswu.on.worldcat.org/oclc/1465619385
1465619537,Inside meaning :proficiency reading comprehension /,"Swan, Michael.",428.43 Sw972I, English Language - Modern,"Cambridge University Press,",1989,0,https://libswu.on.worldcat.org/oclc/1465619537
1465619537,Inside meaning :proficiency reading comprehension /,"Swan, Michael.",428.43 Sw972I  c.2, English Language - Modern,"Cambridge University Press,",1989,0,https://libswu.on.worldcat.org/oclc/1465619537
1465621030,English for tourism /,Nantana Sittirak.; Suthida Pornjamroen.,428 Na191E, English Language - Modern,"โอเดียนสโตร์,",2553,0,https://libswu.on.worldcat.org/oclc/1465621030
1465621030,English for tourism /,Nantana Sittirak.; Suthida Pornjamroen.,428 Na191E  c.2, English Language - Modern,"โอเดียนสโตร์,",2553,0,https://libswu.on.worldcat.org/oclc/1465621030
1465621197,Barron's practice exercises for the TOEFL test of English as a foreign language /,"Sharpe, Pamela J.",428.24076 Sh532B 2011, English Language - Modern,"Barron's Educational Series, Inc.,",2011,0,https://libswu.on.worldcat.org/oclc/1465621197
1465621197,Barron's practice exercises for the TOEFL test of English as a foreign language /,"Sharpe, Pamela J.",CD 1854, English Language - Modern,"Barron's Educational Series, Inc.,",2011,0,https://libswu.on.worldcat.org/oclc/1465621197
1465621294,How to read better and faster /,"Lewis, Norman.",428.07 Le, English Language - Modern,"Thomas Y. Crowell,",1944,0,https://libswu.on.worldcat.org/oclc/1465621294
1465621554,Gateway.,"Spencer, David.",428.2076 Sp745G 2011, English Language - Modern,"Macmillan,",2011,0,https://libswu.on.worldcat.org/oclc/1465621554
1465621554,Gateway.,"Spencer, David.",428.2076 Sp745G 2011  c.2, English Language - Modern,"Macmillan,",2011,0,https://libswu.on.worldcat.org/oclc/1465621554
1465621655,Teacher tra[i]ning 1 :TF 651 /,Chaleosri Pibulchol.,420.711 Ch436T, English Language - Modern,"Teaching English as a Foreign Language Program, Western Languages Department, Srinakharinwirot University,",2007,0,https://libswu.on.worldcat.org/oclc/1465621655
1465621655,Teacher tra[i]ning 1 :TF 651 /,Chaleosri Pibulchol.,420.711 Ch436T  c.2, English Language - Modern,"Teaching English as a Foreign Language Program, Western Languages Department, Srinakharinwirot University,",2007,0,https://libswu.on.worldcat.org/oclc/1465621655
1465622158,Conversation /Rob Nolasco and Lois Arthur.,"Nolasco, Rob.; Arthur, Lois.",428.3 No789C, English Language - Modern,"Oxford University Press,",1987,0,https://libswu.on.worldcat.org/oclc/1465622158
1465622493,Poetry generation /,"Radzienda, Tom.",428 Ra133P, English Language - Modern,"Srinakharinwirot Univeisity,",2005,0,https://libswu.on.worldcat.org/oclc/1465622493
1465623620,Reading and study skills /,"Langan, John.",428.4 La271R 2013, English Language - Modern,"Connect Learn Succeed,",2013,0,https://libswu.on.worldcat.org/oclc/1465623620
1465624130,Workbook in learning to read better /,"Mitchell, Eva Cornelia.; Griffin, Ella Washington.; Project for Literacy Education (U.S.)",428.4 Mi681W, English Language - Modern,"Educator's Washington Dispatch,",1950,0,https://libswu.on.worldcat.org/oclc/1465624130
1465624551,Language in USE :pre-intermediate /,"Doff, Adrian.; Jones, Christopher.",428.34 Do653L(6), English Language - Modern,"Cambridge University Press,",1991,0,https://libswu.on.worldcat.org/oclc/1465624551
1465625147,Teaching children English :a training course for teachers of English to children /,"Vale, David.; Feunteun, Anne.",428.007 Va149T, English Language - Modern,"Cambridge University Press,",1995,0,https://libswu.on.worldcat.org/oclc/1465625147
1465625643,English vocabulary in use /,"McCarthy, Michael.; O'Dell, Felicity.",428.2 Ma123E, English Language - Modern,"Cambridge university press,",1995,0,https://libswu.on.worldcat.org/oclc/1465625643
1465626189,English /,"Pilgrim, Imelda.; Conroy, Brian.",428.0076 Pi638E 2001, English Language - Modern,"BBC,",2001,0,https://libswu.on.worldcat.org/oclc/1465626189
1465626278,Oxford dictionary of current idiomatic English /,"Cowie, A. P.; Mackin, R.",423 Co874O, English Language - Modern,"Oxford University Press,",1978,0,https://libswu.on.worldcat.org/oclc/1465626278
1465626283,Conversation matters /,Kwanjira Chatpunnarangsee.,428.24 Kw98C, English Language - Modern,"Thammasat University Press,",2008,0,https://libswu.on.worldcat.org/oclc/1465626283
1465626283,Conversation matters /,Kwanjira Chatpunnarangsee.,428.24 Kw98C  c.2, English Language - Modern,"Thammasat University Press,",2008,0,https://libswu.on.worldcat.org/oclc/1465626283
1465626477,The effects of the instruction based on reader-response approach on Thai students' critical reading skills /,"Fuanglada Chomchuen.; Supaporn Yimwilai.,Pattamawan Jimarkon Zilli.",428.40712 Fu949E 2014, English Language - Modern,N/A,2014,0,https://libswu.on.worldcat.org/oclc/1465626477
1465626967,Glencoe :the reader's choice /,"Chin, Beverly Ann.",372.6 Gl558, English Language - Modern,"Glencoe McGraw-Hill,",2002,0,https://libswu.on.worldcat.org/oclc/1465626967
1465627123,Intensive english program /,Linchong Chorrojprasert.,428.00711 Li736I 1998, English Language - Modern,"Assumption University Press,",1998,0,https://libswu.on.worldcat.org/oclc/1465627123
1465627154,The Oxford children's dictionary /,"Weston, John.Spooner, Alan.Barnett, Henry.",423 Ox98 1978, English Language - Modern,"Dragon Granada,",1978,0,https://libswu.on.worldcat.org/oclc/1465627154
1465628347,"Academic skills :listening, speaking, and study skills.","Philpot, Sarah.; Curnick, Lesley.",428.24 Ph571S 2011, English Language - Modern,"Oxford University Press,",2011,0,https://libswu.on.worldcat.org/oclc/1465628347
1465628845,English for cultural communication 2 /,Suchanart Sitanurak.,428.24 Su942E 2012, English Language - Modern,"Faculty of Humanities and Social Sciences, Chiang Mai Rajabhat University,",2012,0,https://libswu.on.worldcat.org/oclc/1465628845
1465628907,The effects of drama activities on Thai secondary students' speaking fluency /,Siraya Akwaree.; ศิรยา เอกวารีย์.,428.30711 Si619E 2018, English Language - Modern,N/A,2018,0,https://libswu.on.worldcat.org/oclc/1465628907
1465629745,English for communication /,Jitsajee Pibulnakarin.; Yupin Pokthitiyuk.,428.34 Ji61E 2015, English Language - Modern,"Thammasat University Press,",2015,0,https://libswu.on.worldcat.org/oclc/1465629745
1465629985,Learner English :a teacher's guide to interference and other problems /,"Swan, Michael.; Swan, Michael.Smith, Bernard.",428.3 Sw972L  c.2, English Language - Modern,"Cambridge University Press,",1988,0,https://libswu.on.worldcat.org/oclc/1465629985
1465629993,Making sense of vocabulary /,"Digby, Christine.; Myers, John.",428.1 Di571M, English Language - Modern,"Cassel,",1991,0,https://libswu.on.worldcat.org/oclc/1465629993
1465629993,Making sense of vocabulary /,"Digby, Christine.; Myers, John.",428.1 Di571M  c.2, English Language - Modern,"Cassel,",1991,0,https://libswu.on.worldcat.org/oclc/1465629993
1465630859,Prentice-Hall workbook for writers /,"Kramer, Melinda G.; Presley, John W.Rigg, Donald C.",428 Kr91P, English Language - Modern,"Prentice-Hall,",1988,0,https://libswu.on.worldcat.org/oclc/1465630859
1465630941,MacMillan English dictionary for advanced learners /,"Rundell, Michael.Fox, Gwyneth.",423 Ma167 2007, English Language - Modern,"MacMillan Edcation,",2007,1,https://libswu.on.worldcat.org/oclc/1465630941
