,,,,,,,,,
OCLC Number,Title,Author Name,Publisher Name,Publication Date,Title ISSN,Title eISSN,Conspectus Subject,Material Subformat,URL
960848532,Teacher education for ethical professional practice in the 21st century /,"Dreon, Oliver,Polly, Drew,; IGI Global,","IGI Global,",2017,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/960848532
960963676,Classroom in the cloud :innovative ideas for higher level learning /,"Covili, Jared,; Provenzano, Nicholas,","Corwin,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/960963676
962087301,Bildung als Integrationstechnologie?Neue Konzepte für die Bildungsarbeit mit Flüchtlingen,"Böhmer, Anselm",transcript Verlag,2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/962087301
965386715,"IEEE 16th International Conference on Advanced Learning Technologies :proceedings : 25-28 July 2016, Austin, Texas /","IEEE International Conference on Advanced Learning Technologies; Spector, J. Michael,; IEEE Computer Society,IEEE Technical Committee on Learning Technology,","IEEE Computer Society,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/965386715
971897995,International journal of ePortfolio.,Virginia Polytechnic Institute and State University.,"Center for Instructional Development and Educational Research, Virginia Tech.",2011,N/A,2157-622X, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/971897995
971900721,T.H.E. journal.,N/A,"Information Synergy, Inc.",1974,N/A,0192-592X, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/971900721
972596618,2013 International Conference on Interactive Collaborative Learning (ICL).,N/A,"IEEE,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/972596618
972629337,IEEE conference publication form for 2016 IEEE Virtual Reality Workshop on K-12 Embodied Learning through Virtual & Augmented Reality (KELVAR).,"Workshop on K-12 Embodied Learning through Virtual & Augmented Reality; Institute of Electrical and Electronics Engineers,; IEEE Virtual Reality Conference","IEEE,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/972629337
972638262,"2016 International Symposium on Educational Technology :proceedings : 19-21 July 2016, Beijing, China /","International Symposium on Educational Technology; Wang, Fu Lee,; Beijing da xue,Institute of Electrical and Electronics Engineers.IEEE Computer Society,Institute of Electrical and Electronics Engineers.; ICBL (Conference)","Conference Publishing Services, IEEE Computer Society,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/972638262
980502081,Research and practice in technology enhanced learning.,EBSCO Publishing (Firm),"World Scientific Pub.,WorldSciNet,",2006,N/A,1793-2068, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/980502081
986609338,Breakthrough leadership in the digital age :using learning science to reboot schooling /,"Hess, Frederick M.,; Saxberg, Bror,","Corwin,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/986609338
987457405,Edukacja :Biologiczna i Środowiskowa.,"Instytut Badań Edukacyjnych,",Instytut Badań Edukacyjnych,2002,N/A,2720-5789, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/987457405
988219564,Disruptive classroom technologies :a framework for innovation in education /,"Magaña, Sonny,; Marzano, Robert J.,","Corwin,",2017,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/988219564
988889496,Journal of interactive instruction development.,Communicative Technology Corporation.Learning Technology Institute.,"Communicative Technology Corp.,",1988,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/988889496
990459039,2013 RoEduNet International Conference 11th Edition: Networking in Education and Research.,"IEEE Electrical Insulation Society Staff,",IEEE,2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/990459039
990478410,"Fourth IEEE International Workshop on Technology for Education in Developing Countries :IEDC 2006 : 10-12 July 2006, Iringa, Tanzania : proceedings.","IEEE International Workshop on Technology for Education in Developing Countries,; Lund, Henrik Hautop,; IEEE Computer Society,; IEEE International Workshop on Technology for Education in Developing Countries.",IEEE Computer Society,2006,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/990478410
990549998,Computer-Driven Instructional Design with INTUITEL.,"Fuchs, Kevin.; Henning, Peter A.,","River Publishers,",2017,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/990549998
990672201,2010 Second International Conference on E-Learning and E-Teaching.,"IEEE Staff,; IEEE Staff,",I E E E,2010,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/990672201
990678424,2011 11th IEEE International Conference on Advanced Learning Technologies.,"IEEE Staff,; IEEE Staff,",IEEE,2011,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/990678424
990679879,2011 9th International Conference on Emerging eLearning Technologies and Applications.,"IEEE Staff,; IEEE Staff,",IEEE,2011,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/990679879
990723851,Cumhuriyet International Journal of Education.,N/A,Cumhuriyet University.,,N/A,2147-1606, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/990723851
990751925,2012 Third International Conference on E-Learning and E-Teaching.,"IEEE Staff,; IEEE Staff,",IEEE,2012,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/990751925
990754189,2010 International Conference on Technology for Education.,"IEEE Staff,; IEEE Staff,",I E E E,2010,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/990754189
994348383,Education.,N/A,Han si chu ban she.,2012,N/A,0013-1156, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/994348383
995188623,"Technology, culture, and socioeconomics :a rhizoanalysis of educational discourses /","O'Riley, Patricia A.","P. Lang,",2003,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/995188623
995780234,"Big data in education :the digital future of learning, policy and practice /","Williamson, Ben","SAGE,",2017,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/995780234
1000320940,Nutrición Clínica.,N/A,"Asociacion Mexicana de Nutricion Clinica y Terapia Nutricional, A.C.",,N/A,1665-5125, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1000320940
1000322079,Taproot Journal.,N/A,State University of New York College at Cortland.,,N/A,1065-5204, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1000322079
1000374261,Cuadernos de Educación.,N/A,Universidad Nacional de Cordoba - Facultad de Filosofia y Humanidades.,,N/A,1515-3959, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1000374261
1001553643,Bildung /Kulturelle und gesellschaftliche Umbrüche aus bildungstheoretischer Perspektive.,"Friedrichs, Werner.Sanders, Olaf.","[Verlag nicht ermittelbar],",2002,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1001553643
1001553813,Interkulturelles Handeln in der globalisierten Hochschulbildung :Eine kultursoziologische Studie /,"Otten, Matthias.","[Verlag nicht ermittelbar],",2006,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1001553813
1001992483,HETS online journal.,"Hispanic Educational Technology Services,",Hispanic Educational Technology Services.Hispanic Educational Technology Services.,2010,N/A,2693-9193, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1001992483
1006749535,"ISET 2017 :2017 International Symposium on Educational Technology : proceedings : 27-29 June 2017, Hong Kong /","International Symposium on Educational Technology; Wang, Fu Lee,; City University of Hong Kong,Institute of Electrical and Electronics Engineers.IEEE Computer Society,Institute of Electrical and Electronics Engineers.; ICBL (Conference)","Conference Publishing Services, IEEE Computer Society,",2017,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1006749535
1012474452,"2016 IEEE 4th International Conference on MOOCs, Innovation and Technology in Education :MITE 2016 : proceedings : Thiagarajar College of Engineering, Madurai, India, 9-10 December 2016 /","IEEE International Conference on MOOCs, Innovation and Technology in Education; Garg, Deepak,Abhiakumar, V.,Ramachandran, Mahadevan,; Thiagarajar College of Engineering,IEEE Education Society.Institute of Electrical and Electronics Engineers,","Conference Publishing Services, IEEE Computer Society,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1012474452
1012478490,2016 8th International Conference on Information Technology in Medicine and Education (ITME).,"IEEE Staff,",IEEE,2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1012478490
1013946907,"Language MOOCs :Providing Learning, Transcending Boundaries /","Bárcena, Elena.Martín-Monje, Elena.","De Gruyter Open,",2015,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1013946907
1013950034,Constructivist Blended Learning Approach :to Teaching English for Specific Purposes /,"Tarnopolsky, Oleg.","De Gruyter Open,",2012,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1013950034
1020635344,"Research through, with and as storying /","Phillips, Louise Gwenneth,; Bunda, Tracey,","Routledge,",2018,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1020635344
1021127761,Reach for greatness :personalizable education for all children /,"Zhao, Yong,","Corwin,",2018,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1021127761
1023044909,"LACLO 2017 :XII Latin American Conference on Learning Objects and Technology : 09-12 October 2017, La Plata, Argentina /","Latin American Conference on Learning Objects and Technology; Díaz, Alicia,; Institute of Electrical and Electronics Engineers,","IEEE,",2017,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1023044909
1026462267,2016 XI Latin American Conference on Learning Objects and Technology (LACLO).,"IEEE Staff,",IEEE,2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1026462267
1026941715,Adult Literacy /,"Fordham, Paul.","US Department of Education,",2000,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1026941715
1028662278,2017 16th RoEduNet Conference Networking in Education and Research (RoEduNet).,"IEEE Staff,",IEEE,2017,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1028662278
1029770222,Developing educators for the digital age :a framework for capturing knowledge in action /,"Breen, Paul,; University of Westminster.","University of Westminster Press,",2018,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1029770222
1035794480,ICCA-TICET :2017 Joint International Conference on Information and Communication Technologies for Education and Training and International Conference on Computing in Arabic : 1-3 August 2017.,N/A,"IEEE,",2017,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1035794480
1048147273,Average Reading Proficiency of Students Who Read For Fun :1984-96.,N/A,"US Department of Education,",2000,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1048147273
1053696535,"2018 IEEE 18th International Conference on Advanced Learning Technologies :proceedings : 9-13 July 2018, Bombay, India /","IEEE International Conference on Advanced Learning Technologies; Chang, Maiga,; IEEE Computer Society,","IEEE Computer Society, Conference Publishing Services,",2018,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1053696535
1056779081,"ISET 2018 :2018 International Symposium on Educational Technology : proceedings : 31 July-1 August 2018, Osaka, Japan /","International Symposium on Educational Technology; Wang, Fu Lee,; Kansai Daigaku,Institute of Electrical and Electronics Engineers.IEEE Computer Society,Institute of Electrical and Electronics Engineers.; ICBL (Conference)","Conference Publishing Services, IEEE Computer Society,",2018,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1056779081
1058063101,"Proceedings, fourth IEEE International Workshop on Wireless, Mobile and Ubiquitous Technology in Education, WMUTE 2006 :16-17 November 2006, Athens, Greece /","IEEE International Workshop on Wireless, Mobile, and Ubiquitous Technologies in Education; Hsi, Sherry.; IEEE International Workshop on Wireless, Mobile, and Ubiquitous Technologies in Education.","IEEE Computer Society,",2006,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1058063101
1058541392,E-Training and Development :Training and Development 11.3.,"Barrow, Colin.","Wiley,",2003,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1058541392
1066587995,Report: Zeitschrift für Weiterbildungsforschung,N/A,[publisher not identified],,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1066587995
1066636263,Forum Guide to Elementary/Secondary Virtual Education.,N/A,"US Department of Education,",2006,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1066636263
1069485870,"The Eighth IEEE International Conference on Advanced Learning Technologies :proceedings, [ICALT'08] : 1-5 July, 2008, Santander, Spain /","IEEE International Conference on Advanced Learning Technologies; Díaz, Paloma.; IEEE Computer Society.IEEE Technical Committee on Learning Technology.","IEEE Computer Society ;[IEEE],",2008,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1069485870
1073033896,The ID casebook :case studies in instructional design /,"Ertmer, Peggy A.,Quinn, James A.,Glazewski, Krista D.,","Routledge,",2019,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1073033896
1076443051,Journal of Educational Sciences,N/A,King Saud University.,,N/A,1658-7677, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1076443051
1076543651,Powerful task design :rigorous and engaging tasks to level up instruction /,"Antonetti, John V.,; Stice, Terri,","Corwin, a Sage Company,",2018,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1076543651
